,index,title,year,language,episode_season_duration,genre,creators,stars,description,rating,trailer,weighted_rating,nameurls,soup
4283,4283,Franklin,1997–2006,English,23min,"Animation,Family","Noah Reid,Leah Renee,Elizabeth Saunders",,"Franklin focuses on the eponymous growing young turtle who, as his television stories and books always begin, ""could count by twos and tie his shoes"".",6.5,https://imdb.com/video/vi1046348313?playlistId=tt0203254&ref_=tt_ov_vi,6.582549614836606,"<a href=""http://www.nickjr.com/franklin/index.html"">Viacom</a>","franklin focuses twos tie could count shoes "". books always begin eponymous growing young turtle television stories franklin english noahreid leahrenee elizabethsaunders na animation family"
4284,4284,Bagpuss,1974,English,15min,"Animation,Comedy,Family","Oliver Postgate,Peter Firmin","Oliver Postgate,Sandra Kerr,John Faulkner","Bagpuss and his friends are toys in a turn of the century shop for 'found things'. When young Emily brings them a new object, the toys come to life to work out what the strange new thing could possibly be.",7.8,,7.798567440190592,"<a href=""https://twitter.com/officialbagpuss"">Twitter</a>",turn toys young emily brings found things '. life century shop new object strange thing could possibly work bagpuss come friends bagpuss english oliverpostgate peterfirmin oliverpostgate sandrakerr johnfaulkner animation comedy family
4285,4285,Let's Eat,2013– ,Korean,50min,"Comedy,Romance","Doo-Joon Yoon,Hee-won Kim,Jee-Young Kim",,"Four single people: happily divorced paralegal Lee Soo-kyung (Lee Soo-kyung), mysterious gourmand Goo Dae-young (Yoon Doo-joon), design student and former rich girl Yoon Jin-yi (Yoon So-hee), and petty lawyer Kim Hak-moon (Shim Hyung-tak). Who enjoy living alone, except for that pesky problem that dining out is not designed for one. At Jin-yi's request, she, Soo-kyung...",7.7,,7.697859074878188,"<a href=""http://program.interest.me/tvn/eat"">Official site (South Korea)</a>","one hee ), petty lawyer kim hak request yi lee soo shim hyung yoon doo four single people joon design student pesky problem designed moon happily divorced paralegal young kyung ... mysterious gourmand goo dae dining except tak ). former rich girl jin enjoy living alone let eat korean doo-joonyoon hee-wonkim jee-youngkim na comedy romance"
4286,4286,A Drop of True Blood,2010– ,English,5min,"Short,Drama,Fantasy,Horror",Alan Ball,"Claudia Abrego,Ryan Kwanten,Stephen Moyer","Short mini spin-off of True Blood, in which each episode addresses a situation centered around one, two or three of the leading characters.",8.1,,8.097135030452876,"<a href=""http://www.hbo.com/true-blood"">HBO (United States)</a>",short mini spin leading characters true blood episode addresses situation centered around one three two drop true blood english alanball claudiaabrego ryankwanten stephenmoyer short drama fantasy horror
4287,4287,Watching,1987–1993,English,1h,Comedy,"Emma Wray,Paul Bown,Liza Tarbuck",,A young couple from Merseyside and their off again/on again relationship.,7.5,,7.496867101193731,,young couple relationship merseyside watching english emmawray paulbown lizatarbuck na comedy
4288,4288,Nothing Trivial,2011– ,English,,"Comedy,Drama","Gavin Strawhan,Rachel Lang","Aaron Ward,Will Hall,Blair Strang","A wonderful series based on a group of friends who attend a weekly trivia competition. Their lives, their loves, their dramas. The writers who wrote this series are the same writers who created Outrageous Fortune.",7.8,https://imdb.com/video/vi203013401?playlistId=tt2011723&ref_=tt_ov_vi,7.796839548217597,"<a href=""http://www.nothingtrivial.co.nz/"">Official site</a>, <a href=""http://www.twitter.com/nothing_trivial"">Official Twitter</a>",created outrageous fortune attend writers series loves wrote wonderful based group dramas weekly trivia competition lives friends nothing trivial english gavinstrawhan rachellang aaronward willhall blairstrang comedy drama
4289,4289,The Name of the Game,1968–1971,English,1h 30min,"Adventure,Sci-Fi","Gene Barry,Susan Saint James,Robert Stack",,"This groundbreaking series had 3 rotating stars, who were featured in independent episodes tied together by a loose common theme; Howard Publications, the publishing empire of Glenn Howard. Episodes featuring Howard focused on his business and political confrontations and his flamboyant lifestyles. Other episodes featured Jeff Dillon, a crusading investigative reporte...",7.7,,7.697742837238355,,political confrontations howard publications flamboyant lifestyles independent episodes tied together glenn featuring focused business 3 rotating stars groundbreaking series featured publishing empire jeff dillon loose common theme crusading investigative reporte ... name game english genebarry susansaintjames robertstack na adventure sci-fi
4290,4290,The Kicks,2015–2016,English,27min,"Comedy,Family,Sport","Sixx Orange,Isabella Acres,Emyri Crutchfield",,"Devin Burke was the star player on her soccer team back home until her family moved to California. Now, Devin has to rise to the challenge after discovering that her new school team has been on a losing streak and is badly in need of a leader to turn things around.",7.0,https://imdb.com/video/vi4180129561?playlistId=tt4196686&ref_=tt_ov_vi,6.999665532754029,,challenge california devin burke new school team losing streak turn things around star player soccer back home rise family moved discovering badly leader need kicks english sixxorange isabellaacres emyricrutchfield na comedy family sport
4291,4291,Speravo de morì prima,2021– ,Italian,,"Biography,Drama,Sport","Pietro Castellitto,Gianmarco Tognazzi,Greta Scarano",,Miniseries that chronicles the final days of Italian footballer Francesco Totti's playing career.,6.5,,6.501021510526813,,playing career italian footballer francesco totti chronicles final days miniseries speravo de morì prima italian pietrocastellitto gianmarcotognazzi gretascarano na biography drama sport
4292,4292,Ryan Hansen Solves Crimes on Television,2017–2019,English,30min,"Action,Comedy,Crime,Mystery",Rawson Marshall Thurber,"Ryan Hansen,Aly Michalka,Samira Wiley","In a world where Hollywood actors can partner up with real cops to solve crimes on their shows, a no-nonsense cop is forced to team up with an air-headed actor, Ryan Hansen, for his new YouTube Premium crime reality show/meta sitcom.",7.2,,7.199175846779407,,real cops partner air team headed actor new youtube premium crime reality show nonsense cop ryan hansen solve crimes hollywood actors forced world shows meta sitcom ryan hansen solves crimes television english rawsonmarshallthurber ryanhansen alymichalka samirawiley action comedy crime mystery
4293,4293,En thérapie,2021– ,French,,Drama,"Olivier Nakache,Éric Toledano","Frédéric Pierrot,Elsa Lepoivre,Mélanie Thierry","French adaptation of the famous series BeTipul, taking place after the Parisian terrorist attacks in 2015.",8.2,,8.196428597539056,,famous series betipul french adaptation 2015 parisian terrorist attacks taking place en thérapie french oliviernakache érictoledano frédéricpierrot elsalepoivre mélaniethierry drama
4294,4294,The Masked Singer UK,2020– ,English,,Reality-TV,"Joel Dommett,Davina McCall,Rita Ora",,British version of the South Korean singing competition/guessing game hit. Celebrity performers wearing elaborate costumes to conceal their identity compete - can you guess who is beneath the mask?,5.6,,5.604852136911059,"<a href=""https://www.itv.com/hub/the-masked-singer/2a6976"">ITV Hub (United Kingdom)</a>",identity compete south korean singing competition mask celebrity performers wearing elaborate costumes conceal guess guessing game hit british version beneath masked singer uk english joeldommett davinamccall ritaora na reality-tv
4295,4295,Will,2017,English,1h,Drama,Craig Pearce,"Laurie Davidson,Olivia DeJonge,Ewen Bremner",A drama about the lost years of young William Shakespeare after his arrival to London in 1589 -- when theatre was like rock and roll and a young man with a dream changed the world with his words.,6.8,https://imdb.com/video/vi2110961945?playlistId=tt5734140&ref_=tt_ov_vi,6.814847799573127,,words like rock 1589 -- theatre young william shakespeare dream changed drama london arrival lost years roll man world english craigpearce lauriedavidson oliviadejonge ewenbremner drama
4296,4296,HaMefakedet,2021– ,Hebrew,30min,"Comedy,Drama","Nir Berger,Atara Frish","Alona Sa'ar,Maya Landsman,Noa Astanjelove","Noa, an officer lacking interpersonal abilities, commands orientation training for the first time and has to deal with particularly difficult soldiers, a staff that does not know what to make of her and an intolerant system",8.2,,8.18763093481252,"<a href=""http://bsheepfilms.com/portfolio/distance/"">Black Sheep Film Productions</a>",particularly difficult soldiers noa intolerant system know first time officer lacking interpersonal abilities commands orientation training staff deal make hamefakedet hebrew nirberger atarafrish alonasa'ar mayalandsman noaastanjelove comedy drama
4297,4297,Day 5,2016– ,English,45min,"Adventure,Drama,Horror,Mystery,Sci-Fi,Thriller","Chris Demarais,Josh Flanagan,Burnie Burns","Jesse C. Boyd,Walker Satterwhite,Stephanie Drapeau",An unexplainable epidemic has swept across the globe affecting every human being. People are frantically searching for answers because if you fall asleep... You die. How long can people stay awake?,7.5,,0.0,"<a href=""http://roosterteeth.com/episode/trailers-season-1-day-5-teaser-trailer"">Official production site</a>",swept across unexplainable epidemic answers fall asleep ... people stay awake die long globe affecting every human frantically searching day 5 english chrisdemarais joshflanagan burnieburns jessec.boyd walkersatterwhite stephaniedrapeau adventure drama horror mystery sci-fi thriller
4298,4298,In the House,1995–1999,English,30min,Comedy,Winifred Hervey,"LL Cool J,Maia Campbell,Alfonso Ribeiro",A once-famous football player must rent part of his house to support himself. A single mother and her two kids are the latest tenants. He also owns a sports clinic that he barely manages to run with help from his friends.,6.8,,0.0,,two kids barely manages run help support famous football player must rent part house single mother latest tenants also owns sports clinic friends house english winifredhervey llcoolj maiacampbell alfonsoribeiro comedy
4299,4299,Kizim,2018–2019,Turkish,2h,Drama,"Bugra Gülsoy,Beren Gokyildiz,Leyla Lydia Tugutlu",,"Eight-year-old Öykü is an exceptional little girl, who unlike her peers is very empathetic and perceptive of the world around her. When her aunt, who has been her caregiver since birth, abandons her, Öykü will have to find her father, Demir. Unfortunately Demir, an irresponsible adult and a swindler who grew up in an orphanage, gets arrested the day Öykü comes to find...",6.4,,6.400790077904266,"<a href=""https://www.facebook.com/Kizimdizisipage/"">Facebook</a>, <a href=""https://www.instagram.com/kizimdizisi"">Instagram</a>",eight caregiver since birth grew peers exceptional little girl abandons old öykü swindler orphanage gets arrested unfortunately demir world around find ... irresponsible adult year aunt father unlike empathetic day comes perceptive kizim turkish bugragülsoy berengokyildiz leylalydiatugutlu na drama
4300,4300,The Middleman,2008,English,43min,"Comedy,Drama,Sci-Fi",Javier Grillo-Marxuach,"Matt Keeslar,Natalie Morales,Brit Morgan",A struggling artist is recruited by a secret agency to fight against evil forces. Based on the graphic novels by Javier Grillo-Marxuach and Les McClaine.,8.1,https://imdb.com/video/vi3469193241?playlistId=tt1122770&ref_=tt_ov_vi,7.69939340454488,"<a href=""http://abcfamily.go.com/abcfamily/path/section_Shows+Middleman/page_Detail"">ABC Family (United States)</a>",marxuach graphic novels based secret agency fight javier grillo struggling artist recruited les mcclaine evil forces middleman english javiergrillo-marxuach mattkeeslar nataliemorales britmorgan comedy drama sci-fi
4301,4301,White Wall,2020– ,"Swedish,Finnish",45min,"Drama,Mystery,Sci-Fi","Mikko Pöllä,Aleksi Salmenperä,Roope Lehtinen","Aksel Hennie,Vera Vitali,Mattias Nordkvist",A mysterious white wall made of unknown material is found deep underground at the mining site of the world's largest nuclear waste depository.,6.3,https://imdb.com/video/vi4086677785?playlistId=tt9648870&ref_=tt_ov_vi,0.0,,mining site unknown material found deep underground mysterious white wall made world largest nuclear waste depository white wall swedish finnish mikkopöllä aleksisalmenperä roopelehtinen akselhennie veravitali mattiasnordkvist drama mystery sci-fi
4302,4302,It Never Aired in India.,1977,English,1h,"Adventure,Fantasy,Sci-Fi","Jared Martin,Carl Franklin,Ike Eisenmann",,"Travelers are stranded in the Bermuda Triangle. On an island, they meet Varian, a man from the future, and Liana, an Atlantean. Together, they journey through different worlds, in hopes of returning home.",7.2,,7.199016266830386,,together travelers stranded man journey returning home liana atlantean different worlds future meet varian bermuda triangle island hopes never aired india english jaredmartin carlfranklin ikeeisenmann na adventure fantasy sci-fi
4303,4303,Los Serrano,2003–2008,Spanish,1h,"Comedy,Drama,Family,Romance","Álex Pina,Daniel Écija","Antonio Resines,Jesús Bonilla,Jorge Jurado","Follows the Serrano family, who live in Round Santa Justa No 133, located in the fictional neighborhood of Santa Justa, in the Ribera del Manzanares, in Madrid.",7.4,,7.244151693326385,"<a href=""http://losserrano.telecinco.es/"">Official Site (Spain)</a>",133 located round santa justa live fictional neighborhood ribera del manzanares serrano family madrid follows los serrano spanish álexpina danielécija antonioresines jesúsbonilla jorgejurado comedy drama family romance
4304,4304,Amar a muerte,2018– ,Spanish,45min,Drama,"Angelique Boyer,Michel Brown,Alejandro Nones",,An intricate soap drama of passion and murder.,8.6,,8.593809108718968,"<a href=""https://www.lasestrellas.tv/espectaculos/cine-y-series/angelique-boyer-tiene-nuevo-proyecto-serie-contracara"">Official site (Mexico)</a>",murder intricate soap drama passion amar muerte spanish angeliqueboyer michelbrown alejandronones na drama
4305,4305,Yojo Senki: Saga of Tanya the Evil,2017– ,Japanese,24min,"Animation,Action,Adventure,Fantasy,War","Amber Lee Connors,Monica Rial,Aoi Yûki",,"A girl with blond hair, blue eyes, and porcelain skin fights on the front lines of a brutal war and climbs the ranks of the imperial army.",7.7,https://imdb.com/video/vi1647295001?playlistId=tt6455986&ref_=tt_ov_vi,7.3881980440650015,"<a href=""http://youjo-senki.jp/"">Official site (Japan)</a>",ranks climbs porcelain skin fights girl blond hair front lines brutal war imperial army blue eyes yojo senki saga tanya evil japanese amberleeconnors monicarial aoiyûki na animation action adventure fantasy war
4306,4306,Drunk History: UK,2015– ,English,30min,"Comedy,History","Jimmy Carr,Matthew Steer,Dustin Demri-Burns",,UK comedians relate their favourite historical stories while drunk.,6.9,https://imdb.com/video/vi737066265?playlistId=tt5612212&ref_=tt_ov_vi,6.899788114458346,"<a href=""http://www.comedycentral.co.uk/drunk-history"">Official website</a>",favourite historical stories uk comedians relate drunk drunk history uk english jimmycarr matthewsteer dustindemri-burns na comedy history
4307,4307,Holly Hobbie,2018– ,English,,"Drama,Family,Music",Sarah Glinski,"Ruby Jay,Saara Chaudry,Kamaia Fairburn","Holly Hobbie has lived her whole life in the small town of Collinsville. Holly's a 13-year-old singer-songwriter who's got her best friends and close-knit family by her side, but she's dreaming of ways to save the world - even if it's starting in her own backyard.",6.5,https://imdb.com/video/vi1311489305?playlistId=tt8602408&ref_=tt_ov_vi,6.50291093119517,"<a href=""https://www.hulu.com/holly-hobbie"">Hulu</a>",whole life best friends got holly hobbie dreaming 13 world old singer lived close ways year starting even side save knit family small town songwriter backyard collinsville holly hobbie english sarahglinski rubyjay saarachaudry kamaiafairburn drama family music
4308,4308,My Sister Sam,1986–1988,English,30min,Comedy,"Stephen Fischer,Susan Beavers","Pam Dawber,Jenny O'Hara,Joel Brooks",A photographer's life changes when her teenage sister comes to live with her.,7.0,,6.999405297953076,,life changes live teenage sister comes photographer sister sam english stephenfischer susanbeavers pamdawber jennyo'hara joelbrooks comedy
4309,4309,Huge,2010,English,44min,"Comedy,Drama,Family","Savannah Dooley,Winnie Holzman","Nikki Blonsky,Zander Eckhouse,Raven Goodwin","Funny, heartbreaking and provocative, Huge follows the lives of seven teens and the staff at a weight-loss camp, as they look beneath the surface to discover their true selves and the truth about each other.",7.3,https://imdb.com/video/vi338997273?playlistId=tt1591511&ref_=tt_ov_vi,0.0,"<a href=""http://abcfamily.go.com/shows/huge"">ABC Family (United States)</a>",true selves weight provocative surface seven teens loss camp heartbreaking funny truth look beneath discover huge follows staff lives huge english savannahdooley winnieholzman nikkiblonsky zandereckhouse ravengoodwin comedy drama family
